run_id;call_id;particle_idx;Kp;Ti;Td;pm_deg;gm_db;ms;wc;w180;V;time_simulated;time_cost;total_cost
0;5;31;6.710336755;7.97917406;0;42.39560997;inf;1.705985837;2.39211184;nan;0.220951586;0;nan;12209515859
0;5;32;10;10;0;34.95356006;inf;1.940958648;3.001130125;nan;0.317059649;0;nan;13170596486
0;5;33;9.204046865;1.536059365;0;25.37337191;inf;2.481551501;2.904544438;nan;0.466260703;0;nan;14662607026
0;5;34;5.077888717;7.432928653;0;48.82972997;inf;1.568503489;2.022450652;nan;0.151810271;0;nan;11518102709
0;5;35;9.826627145;10;8.734479755;56.43551019;inf;1.398874391;70.30159337;nan;0.086763309;0;nan;10867633094
0;5;36;2.887653743;1.597353988;1.493485505;105.8456283;inf;1.031307557;4.041224106;nan;0;1;5.591934212;5.591934212
0;5;37;2.011069267;10;2.089438179;109.0532131;inf;1.030189444;3.98636895;nan;0;1;22.84954482;22.84954482
0;5;38;8.878868449;7.135813313;3.908296436;74.75869158;inf;1.192943712;33.01436552;nan;0.004292393;0;nan;10042923928
0;5;39;10;3.844940149;0.509844764;88.04838433;inf;1.039803283;5.252521408;nan;0;1;2.821255753;2.821255753
0;6;0;6.997455383;9.516259605;5.372275597;73.40048555;inf;1.205845839;35.47057682;nan;0.006805249;0;nan;10068052486
0;6;1;5.295293949;8.660272497;0.649926466;96.22268019;inf;1.0270019;3.47720107;nan;0;1;4.304300178;4.304300178
0;6;2;8.352388522;10;3.910353569;75.85728751;inf;1.183589892;31.23259352;nan;0.002681573;0;nan;10026815729
0;6;3;0;3.925501473;10;nan;inf;1;nan;nan;2;0;nan;30000000000
0;6;4;5.869300769;10;1.384559125;94.44678468;inf;1.056031315;8.059413727;nan;0;1;3.017348813;3.017348813
0;6;5;10;5.750434061;2.098453469;82.59236792;inf;1.127333965;20.60991178;nan;0;1;8.774114652;8.774114652
0;6;6;6.003071242;10;1.592717351;92.84690898;inf;1.064506034;9.489687015;nan;0;1;4.524274835;4.524274835
0;6;7;5.200611445;0.1;1.734276032;25.9649103;-23.24290597;3.012350172;2.27859095;1.169882325;11.5071253;0;nan;1.25071E+11
0;6;8;10;0.1;2.967041443;77.37683911;inf;1.169876487;28.48544193;nan;0.001075152;0;nan;10010751520
0;6;9;8.778834382;8.455599258;4.703202254;71.55701869;inf;1.222304;38.58550254;nan;0.011138115;0;nan;10111381146
